X,ERR525691,ERR525707,ERR525711,ERR525724,ERR525736,ERR525740,ERR525745,ERR525749,ERR525762,ERR525766,ERR525782,ERR525786,ERR525808,ERR525818,ERR525834,ERR525838,ERR525846,ERR525850,ERR525854,ERR525862,ERR525866,ERR525874,ERR525878,ERR525883,ERR525888,ERR525892,ERR525894,ERR525900,ERR525927,ERR525930,ERR525934,ERR525938,ERR525966,ERR525970,ERR525982,ERR525986,ERR525990,ERR525994,ERR525998,ERR526014,ERR526022,ERR526030,ERR526034,ERR526038,ERR526046,ERR526074,ERR526078,ERR526082
ERR1018199_bin_2,0.562901492021097,0,0,0,0.169364306023989,0.686693818341153,0,0.135252771176234,0,0.359636236899836,0,0.48438901111134,0.148826812373787,0,0,0.471796583757046,0,0.239685622946984,0.126490220355337,0.208188264718839,0.780471078791045,0,1.7158098098641,0,1.22852112098088,0,0,0.353520181974946,0,0.947886772329645,0,0.60665640803986,0.402169883939662,0.560376322576221,1.12900262942299,0,0.175958301465021,0.114998559973784,0,0,0.896040142170186,0.176926588977685,0.366479105930128,0,0,0,0,0.156873996102308
ERR1018207_bin_8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.24335281216891,0,0
ERR1018210_bin_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.356506843545081,0,0,0,0,0,0,0,0,0,0
ERR1018213_bin_39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.780511330456967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1018213_bin_9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136593829837085
ERR1018218_bin_42,1.19941904297163,0,0,0,0,0.459057923040477,0,0,0,0,0,0,0.909866199743974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10639544105619,0.213207717950656,0,0,1.32538858475906,0,0,0,0,0,0.12938186069027,0,0,0,0,2.28278301738072,0,0,0,0,0.113603213458231
ERR1018220_bin_42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192818959517811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1018224_bin_23,0,0,0,0,0,0,0.590120495832513,0,0,0,0,0.20310501187965,0,0,0,0.137683522409805,0.132187272913838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190965468859193,0,0,0,0.242676188393612,0,0.192074707137099,0,0
ERR1018226_bin_60,0,0,0,0,0,0,5.20138669380434,0,1.45368100624363,0,0,0,0,0,0.330478964709409,1.49551631152641,2.26689232366436,0,0,0,0.502512163962424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.574375935699,0,0,0,2.17387805732551,0,2.19899380725056,0.530771735986277,0
ERR1018228_bin_33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231796715641959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1018240_bin_12,1.13092126032871,0,0,0,0,0.376890340948671,0,0,0,0,0,0,0.911400867590896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10998425353144,0.184836266958239,0,0,1.27501623560393,0,0,0,0,0,0,0,0,0,0,2.29182124487921,0,0,0,0,0
ERR1018248_bin_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128774648942067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1018258_bin_18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28563389437925,0,0,0
ERR1018283_bin_51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36187915758169,0,0,0,0,0,0,0,0
ERR1018302_bin_14,0,0,0,0.117674145826883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1190600_bin_25,0,0,0.16625260192567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176340021426224,0,0,0,0,0,0,0,0,0,0,0,0,0.489346013526092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1190609_bin_11,0,0.970251666950349,0,0,0,0,0,0.469075436050595,1.74300839962557,0,0,0.15166351708068,0.13393573842162,2.46105255872919,1.2289112817869,1.17985602795041,0.136609261296999,1.26836260322464,0.767190931013185,3.06380329681463,0.209291247854561,0.299324025404347,0,0,0,0,0,0,0.635356589004339,0.124957460990476,0.230141594514107,0,0,0.545867095479797,0.303380348292395,0.301509702887955,0.38085459597588,0,0,1.18193202013567,0.396325876367691,0,0,1.79753470343772,0,0.144296504977004,0.161370339345048,0
ERR1190609_bin_33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137016031741741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1190612_bin_35,0,0,0,0,0,0,0,0,0,0.256285809648767,0,0,0,0,0,0.11869230492245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1190658_bin_15,0,0.206282546162802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210913449314862,0,0,0,0,0,0,0,0,0,0,0
ERR1190714_bin_6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.427259616003137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1190731_bin_28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11857542663484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1190824_bin_82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281663863537089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1190829_bin_23,0,0,0.545509239755101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1190831_bin_20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151137584601976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1190898_bin_13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149705159857265,0
ERR1190903_bin_78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224686876355465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160934314651976
ERR1190914_bin_29,0,0,0,0,0,0,2.7617765361484,0,0.663861573669694,0,0,0,0,0,0.193137057297707,0.848053770384851,1.05992568435191,0,0,0,0.29648648547519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.879545222379248,0,0,0,1.20026969773124,0,1.20589226173774,0.293571660678501,0
ERR1190931_bin_4,0,0.197654247114709,0,0,0,0,0,0.179139681413277,0.224300474716073,0,0,0.206451555928014,0,0.197398016267903,0.18166657719861,0.143023049594673,0,0.117538813350203,0.265360527766175,0.122866144778745,0,0,0,0,0,0,0,0,0.166878126780372,0,0,0,0,0,0,0.234393558673964,0.211516324169983,0,0.126383516525602,0.153162045308634,0,0,0,0,0,0,0,0
ERR1190934_bin_11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24659761731685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1190946_bin_14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115421333843967,0,0,0
ERR1190946_bin_87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.948036128657233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1293538_bin_10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.542362939689801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1293561_bin_13,0,0,0,0.137775517955519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126383516525602,0,0,0,0,0,0,0,0,0
ERR1293610_bin_26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.663686534967758,0,0,0,0,0,0,0,0,0,0,0,0.148063893903404,0,0,0
ERR1293624_bin_3,0,0.217267077720778,0.296136324499021,1.15672062970338,0,0,0,0.312958007387274,1.06471958983863,5.81326592044812,0,0,0,0.452245933286286,0,0.169731903013097,0.153890444384901,0,0.673699146182502,0,0,0.418477201322706,0,0,0,0.128821531624293,0,0,0.405600866715286,0,0.343497780537676,0,0.318961107497194,0,0.133370698582668,0.442535677109337,1.06481611911138,0,0.283179479103902,0,0,0,0,0,0.137570000475846,0,0.22941924278783,0
ERR1293658_bin_10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139685950156037,0,0,0,0,0,0,0,0
ERR1293728_bin_2,0,0,0,0,0,0,0,0,0.140750341505463,0,0,0,0,0,0.155142674541206,0,0.143445629094112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156774612985084,0,0,0,0,0,0,0,0
ERR1293740_bin_13,0,0,0,0,0,0,0,0,0.180262184361815,0,0,0,0,0.139948115517424,0.209760391039555,0,0.183624051732803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203129133058174,0,0,0,0,0,0,0,0
ERR1293753_bin_19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13396749169043,0,0,0,0,0.386123007660451,0,0,0,0,0,0,0,0,0,0,0,0
ERR1293763_bin_7,0,4.06528649038382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169601257768881,0,0,0,0,0,0,0,0
ERR1293766_bin_22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324107800564073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1293786_bin_22,0,0,0.236391728157656,0.49080946165948,0.199793496238232,0,0,0,0.153103499374385,0,0,0,0,0.163790545237963,0,0.142428522408122,0,0,0.211732396304856,0,0,0.195132364298943,0,0.201562505160349,0,0.166568822162442,0.155670546129667,0,0.889205144995109,0,0.343497780537676,0,0.136697617498797,0,0,0,0,0,0,0,0,0,0,0.222328437681018,0,0,0.329222682692673,0
ERR1293842_bin_23,0,0.225895376768871,0.251971547728735,0,0.202437993243834,0,0,0.279859073464578,0.140345961469627,0,0,0.135627993515606,0,0.141180214689349,0.169398480933682,0.170326430199648,0.135808842034765,0,0,0,0.136802411169426,0.243484887112617,0.170049738496512,0,0,0.335592235657047,0.211847951190705,0,0.177279385151848,0,0.322886474870814,0,0.503208274067572,0,0.142767880009279,0.399744575652251,0,0,0,0,0,0,0,0.114793726365294,0.212188134245517,0.339174794317948,0.173035518832831,0
ERR1293845_bin_21,0,0.309036723903294,0.283143162135745,0,0.48823006611359,0,0,0.284897414050948,0.20701648931341,0,0.111931332560764,2.21545863979485,0,0.262188082297933,0.894469557396459,3.51208522334087,0.161514109816998,4.37736370716556,0.130620698529675,0.213884046264874,0.158595551183321,0.232553725546066,0.319398481194472,0,0,0.315077956803262,0.298513539038918,0,0.170650541462031,0,0.391578836805341,0,0.285285556698289,0,0.194424443309184,0.127415805031249,3.3421295093445,0,0.142761278830868,2.02100836640907,0,0,0,0.183095993552644,0.118915467033428,0.489090194172115,0.399857104585921,0
ERR1293918_bin_21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141027215194619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1293936_bin_10,0,0,0,0,0,0,0,0,0,0,0,0.156334734814853,0,0,0,0,0,0,0,0,0,0,0,0.115523478860194,0,0,0,0,0.761569772858453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1297644_bin_3,0,0,0.197424216332681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237012029736395,0,0.311038138940463,0,0,0,0,0,0.1193542808521,0,0,0,0,0,0,0,0,0
ERR1297657_bin_16,0,0,0,0,0,0,0,0,0.231709760533969,0,0,0,0,0.16073651218415,0.235094199735242,0,0.251121702305444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164338003738399,0,0,0,0,0,0,0,0
ERR1297707_bin_34,0,0,0,0,0,0,0,0,0.203729270957582,0,0,0,0,0,0.226788863151349,0,0.190040527457924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26754649151351,0,0,0,0,0,0,0,0
ERR1297720_bin_9,0,0,0,0,0,0,0,0,0.161752014334359,0,0,0,0,0,0.161080483775728,0,0.175580494228715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1297740_bin_24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280611933434535,0.160492250531667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274638363185517,0,0,0,0
ERR1297772_bin_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155137456847067,0,0,0,0,0,0,0,0
ERR1297781_bin_12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132581531564837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1297797_bin_19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214973871956307,0,0,0,0,0,0,0,0,0,0,0,0,0.229348141272651,0,0,0,0,0,0,0,0,0
ERR1305880_bin_2,0,0,0,0,0,0,0,0,0.137463123149635,0,0,0,0,0,0.129023910253748,0,0.151069294526208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1305881_bin_7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125986806468929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1305883_bin_31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175513962168163,0,0,0,0,0,0,0,0
ERR1305892_bin_69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127833816292032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217917659164387,0,0,0,0,0,0,0,0
ERR1305901_bin_110,0,0,0,0,0,0,0,0,0.143228799789618,0,0,0,0,0,0.128238954661978,0,0.141831668942394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159074749707916,0,0,0,0,0,0,0,0
ERR1305901_bin_91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154566807068946,0,0,0,0,0.492143261963156,0,0,0,0,0,0,0,0,0,0,0,0
ERR1305906_bin_17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269954174178818,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135410401894771,0,0,0,0,0,0,0,0
ERR1578619_bin_63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134713940926816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1578628_bin_40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25358194474017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1578631_bin_33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139604317188141,0,0
ERR1578645_bin_25,0,0.45257616437437,0.19222695138737,0.321472373155107,0,0,0,0.362594553352293,0,0,0,0.290626434700036,0,0.363626544973717,0.230346484462437,0.249252718587735,0.196470124810294,0.22662963358168,0.441348401408493,0,0,0.301046298448595,0,0.159767240233603,0,0,0,0,0.498260049055854,0,0.120226621245856,0,0.124807295798104,0,0.352221109309892,0.282051948442764,0.822564771077404,0,0,0.177489373706596,0,0,0,0,0.159718667107724,0,0.126374800881698,0
ERR1578650_bin_24,0,0,0,0,0,0,0,0,0,0,0.141130810620093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207066247122516,0,0
ERR1578662_bin_39,0,0,1.62348665584262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1578682_bin_34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.528546478565778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1578685_bin_8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123655843712826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1620261_bin_1,0,0,0,0,0,0,0,0,0,0,0,0,0.802103741867909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1620262_bin_9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114223517423329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1620269_bin_27,0,0,0,0,0,0,0,0,0,0,0,0.180388020162463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183401869803244,0
ERR1620278_bin_11,0,0,0,0,0,0,0,0,0,0,0,0,0.356654409706199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1620283_bin_34,0,0.934167649084721,0,0,0,0,0,0,0,0,0,0,0,0,0.262010580188531,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295453589476675,0,0,0,0,0,0,0,0.947916365953848,0,0,0,0,0,0,0,0,0,0,0
ERR1620292_bin_17,0,0,0.184431053969405,0.123415751260305,0,0,0,0,0,0,0,0,0,0,0,0,0.52594106342391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1620302_bin_45,0.116555129988427,0.141968618797821,0,0.132033912522096,0,0,0,0.125899240064126,0.130875641920696,0,0,0,0,0,0,0,0,0,0,0,0,0.158870901224478,0.256173361897824,0,0.201363451047476,0,0.115550326482836,0,0.147497798319962,0.145153288469477,0,0.179477221677876,0.136697617498797,0.139370322250161,0.249846583470883,0,0,0,0,0,0,0,0.166072175501359,0,0,0,0.123777143846958,0
ERR1620311_bin_17,0,0.163926461758963,0,0.496551067092903,0.168036232637916,0,0,0,0,0,0,0.120928763580956,0,0,0,0,0,0.13905443218839,0.170484351899038,0.134246247545771,0,0,0,0,0,0.137851375385104,0.277646021167055,0,0,0,0,0,0,0,0,0,0.132574499390691,0,0,0,0,0,0,0,0.169051680758521,0,0.12183497036304,0
ERR1620321_bin_10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343930748119202,0,0,0
ERR1620328_bin_21,0,0,0,0,0,0,0,0,0.179857804325979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138036630508132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185344043287163,0
ERR1620353_bin_43,1.00861623698011,0,0,0,0,0.400255882995745,0,0,0,0,0,0,0.960162540508337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02492718255181,0.175387151589482,0,0,1.36601144698094,0,0,0,0,0,0,0,0,0,0,2.23212690512173,0,0,0,0,0
ERR1912976_bin_10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146862160674773,0,0,0,0,0,0,0,0,0,0,0,0
ERR1912990_bin_39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161374886430749,0,0,0,0,0,0,0,0
ERR1912997_bin_34,0,0,0,0,0,0,0,0,0,0,0,0,0.26736791395597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21821973634191,0,0,0,0,0,0,0,0,0,0,0.645928478775871,0,0,0,0,0,0.170212560535283,0,0,0
ERR1913008_bin_26,0,0,0,0,0,0,0,0,0.183145022681807,0,0,0,0,0,0.19630220081291,0,0.15991327129253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331639124784447,0,0,0,0,0,0,0,0
ERR1913027_bin_9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219987720841101,0,0,0,0,0,0,0,0,0
ERR1913037_bin_20,0,0,0,0,0,0,0,0,0.365063860738821,0,0,0,0,0.199233057587791,0.24300705852325,0,0.194869286285826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216266972810354,0,0,0,0,0,0,0,0
ERR1913046_bin_9,0,1.16083721653541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203453858242574,0,0,0,0,0,0,0,0
ERR1913063_bin_9,0,0,0,0,0,0,0,0,0.179857804325979,0,0,0,0,0,0.203822581805033,0,0.153076903495418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259983100760195,0,0,0,0,0,0,0,0
ERR1913066_bin_25,0,0,0,0,0,0,0,0,0.19838101887072,0,0,0,0,0.154012396490562,0.255275154788178,0,0.225403312895961,0,0.14024335097978,0,0,0,0,0,0,0,0.155670546129667,0,0,0.127479125068121,0,0,0,0,0,0,0,0,0,0.237969439301083,0,0,0,0.140959943404442,0,0,0,0
ERR1913071_bin_26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141228176812355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1913087_bin_26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152837320124234,0,0,0,0,0,0,0,0
ERR1913112_bin_4,0,0.300408424855201,0.477968745995771,0.183696855199588,0.411493053884947,0,0,0.301446881012296,0.182740642645971,0,0,0.228494590857683,0,0.237126660843469,0.131796575973066,0.277150626379261,0.153076903495418,0.202042017245775,0.170484351899038,0.131965642862349,0.182577076224625,0.278598168157585,0.252900477186591,0,0,0.246158628155612,0.428506234839066,0,0.153162446563987,0,0.546157634162634,0,0.180279813426415,0,0.262998167940705,0.215916101172116,0.125942875984353,0,0.168499461567684,0,0,0,0,0.15112256447384,0.136409120699084,0.292335029715625,0.254691775247315,0
ERR1913124_bin_12,0,0,0,0,0,0,0,0,0.158869176014368,0,0,0,0,0,0.168208386971965,0,0.157498891878579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214954541856738,0,0,0,0,0,0,0,0
ERR1953523_bin_134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142482100480393,0,0.153076903495418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159413005108333,0,0,0,0,0,0,0,0
ERR2013565_bin_54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233570816981078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2013604_bin_4,0,0,0,0,0,0,0,0,0.192615342230738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2013622_bin_73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286691491258752,0,0,0,0,0,0,0,0,0,0,0.501493810073593,0,0.182263489998397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2013623_bin_16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.329117669631739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR209156_bin_11,0,0,0.355880920840386,0,0.15480209784336,0,0,0,0,0,0.228729244798083,0,0.162674791773749,0,0,0,0,0,0.119613655043115,0.159275597438205,0,0,0,0,0,0,0.134814400202148,0,0.189090779362795,0,0.319445262115497,0,0,0,0.111771707265619,0.157565635439877,0,0,0.224673877956769,0,0,0,0,0,0,0,0,0
